#CHR	START	END	SAMPLE	RD	#SNPS	COV	ALPHA	BETA	BAF	CLUSTER	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2	cn_clone3	u_clone3	cn_clone4	u_clone4
chr12	124750000	125000000	P5_DCIS	0.839734	14	18	76	189	0.286792	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	124750000	125000000	P5_INV	0.847386	9	16	44	104	0.297297	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	125250000	125500000	P5_DCIS	0.954937	13	63	199	628	0.240629	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	125250000	125500000	P5_INV	0.894591	6	64	120	268	0.309278	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	125500000	125750000	P5_DCIS	0.807536	4	16	14	53	0.208955	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	125500000	125750000	P5_INV	0.914681	1	27	10	17	0.37037	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	125750000	126000000	P5_DCIS	0.638232	3	49	43	105	0.290541	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	125750000	126000000	P5_INV	0.738016	2	67	37	97	0.276119	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	126000000	126250000	P5_DCIS	0.631804	7	42	86	214	0.286667	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	126000000	126250000	P5_INV	0.774281	6	42	73	182	0.286275	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	126750000	127000000	P5_DCIS	0.592255	1	36	13	23	0.361111	5	1|1	0.320065	3|1	0	2|2	0.297808	3|1	0.195104	2|0	0.187023
chr12	126750000	127000000	P5_INV	0.775691	1	35	8	27	0.228571	5	1|1	0.55936	3|1	0.279445	2|2	0	3|1	0.161195	2|0	0
chr12	127250000	127500000	P5_DCIS	0.631157	1	75	20	55	0.266667	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	127250000	127500000	P5_INV	0.765148	1	54	15	39	0.277778	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	127500000	127750000	P5_DCIS	0.598224	2	23	12	35	0.255319	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	127500000	127750000	P5_INV	0.786275	2	23	13	33	0.282609	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	128750000	129000000	P5_DCIS	0.624062	2	41	25	57	0.304878	21	1|1	0.320065	3|0	0	3|0	0.297808	4|1	0.195104	3|1	0.187023
chr12	128750000	129000000	P5_INV	0.769208	2	39	17	62	0.21519	21	1|1	0.55936	3|0	0.279445	3|0	0	4|1	0.161195	3|1	0
chr12	129000000	129250000	P5_DCIS	0.701858	5	40	49	155	0.240196	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	129000000	129250000	P5_INV	0.791199	4	40	51	112	0.312883	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	129250000	129500000	P5_DCIS	0.737361	7	56	124	268	0.316327	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	129250000	129500000	P5_INV	0.8978	6	45	106	166	0.389706	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	129500000	129750000	P5_DCIS	0.608183	1	45	10	35	0.222222	21	1|1	0.320065	3|0	0	3|0	0.297808	4|1	0.195104	3|1	0.187023
chr12	129500000	129750000	P5_INV	0.764788	1	18	1	17	0.0555556	21	1|1	0.55936	3|0	0.279445	3|0	0	4|1	0.161195	3|1	0
chr12	130750000	131000000	P5_DCIS	0.725509	9	49	121	321	0.273756	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	130750000	131000000	P5_INV	0.798454	8	29	83	152	0.353191	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	131000000	131250000	P5_DCIS	0.696452	4	78	82	233	0.260317	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	131000000	131250000	P5_INV	0.810613	5	63	90	228	0.283019	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	131250000	131500000	P5_DCIS	0.88808	18	76	367	1001	0.268275	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	131250000	131500000	P5_INV	0.856389	13	48	189	441	0.3	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	131500000	131750000	P5_DCIS	0.774449	8	28	76	151	0.334802	25	1|1	0.320065	2|1	0	2|1	0.297808	2|1	0.195104	2|1	0.187023
chr12	131500000	131750000	P5_INV	0.764922	4	38	51	104	0.329032	25	1|1	0.55936	2|1	0.279445	2|1	0	2|1	0.161195	2|1	0
chr12	132000000	132250000	P5_DCIS	0.854282	4	35	45	95	0.321429	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	132000000	132250000	P5_INV	0.857565	3	29	28	59	0.321839	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	132250000	132500000	P5_DCIS	0.902787	9	34	75	231	0.245098	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	132250000	132500000	P5_INV	0.885744	7	24	51	123	0.293103	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	132500000	132750000	P5_DCIS	0.835555	26	36	226	722	0.238397	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	132500000	132750000	P5_INV	0.832277	21	27	176	402	0.304498	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	133000000	133250000	P5_DCIS	0.889585	2	16	11	22	0.333333	21	1|1	0.320065	3|0	0	3|0	0.297808	4|1	0.195104	3|1	0.187023
chr12	133000000	133250000	P5_INV	0.828041	1	14	4	10	0.285714	21	1|1	0.55936	3|0	0.279445	3|0	0	4|1	0.161195	3|1	0
chr12	133250000	133500000	P5_DCIS	0.914102	42	33	336	1076	0.23796	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	133250000	133500000	P5_INV	0.948483	30	28	276	588	0.319444	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	133500000	133750000	P5_DCIS	0.75924	6	52	78	237	0.247619	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	133500000	133750000	P5_INV	0.874053	5	38	59	131	0.310526	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr12	133750000	133851895	P5_DCIS	0.833801	7	60	117	306	0.276596	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr12	133750000	133851895	P5_INV	0.968262	4	75	103	199	0.34106	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	19000000	19250000	P5_DCIS	0.627373	16	20	90	238	0.27439	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	19000000	19250000	P5_INV	0.673467	13	16	69	149	0.316514	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	19250000	19500000	P5_DCIS	0.645344	70	38	791	1878	0.296366	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	19250000	19500000	P5_INV	0.813257	58	40	794	1577	0.33488	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	19500000	19750000	P5_DCIS	0.689801	81	27	932	1299	0.41775	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr13	19500000	19750000	P5_INV	0.799935	54	29	621	958	0.393287	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr13	19750000	20000000	P5_DCIS	0.685024	63	43	816	1917	0.298573	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	19750000	20000000	P5_INV	0.847914	46	47	686	1476	0.317299	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	20000000	20250000	P5_DCIS	0.736748	6	18	28	80	0.259259	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	20000000	20250000	P5_INV	0.891046	2	15	12	18	0.4	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	20500000	20750000	P5_DCIS	0.770902	2	22	9	36	0.2	21	1|1	0.320065	3|0	0	3|0	0.297808	4|1	0.195104	3|1	0.187023
chr13	20500000	20750000	P5_INV	0.932319	1	14	7	7	0.5	21	1|1	0.55936	3|0	0.279445	3|0	0	4|1	0.161195	3|1	0
chr13	21000000	21250000	P5_DCIS	0.766732	11	78	237	629	0.273672	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	21000000	21250000	P5_INV	0.911606	10	63	171	461	0.27057	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	21250000	21500000	P5_DCIS	0.776526	7	57	119	284	0.295285	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	21250000	21500000	P5_INV	0.860491	6	55	92	242	0.275449	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	21500000	21750000	P5_DCIS	0.773754	11	62	181	502	0.265007	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	21500000	21750000	P5_INV	0.887802	8	49	131	268	0.328321	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	21750000	22000000	P5_DCIS	0.790615	17	41	193	504	0.276901	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	21750000	22000000	P5_INV	0.875249	14	29	106	305	0.257908	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	22000000	22250000	P5_DCIS	0.800244	5	82	100	314	0.241546	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	22000000	22250000	P5_INV	0.868356	4	56	58	166	0.258929	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	22250000	22500000	P5_DCIS	0.648253	6	69	121	296	0.290168	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	22250000	22500000	P5_INV	0.811601	3	104	105	209	0.334395	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	23250000	23500000	P5_DCIS	0.687847	7	74	119	403	0.227969	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	23250000	23500000	P5_INV	0.809171	6	79	141	334	0.296842	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	23500000	23750000	P5_DCIS	0.708874	4	27	35	74	0.321101	25	1|1	0.320065	2|1	0	2|1	0.297808	2|1	0.195104	2|1	0.187023
chr13	23500000	23750000	P5_INV	0.786159	3	28	36	48	0.428571	25	1|1	0.55936	2|1	0.279445	2|1	0	2|1	0.161195	2|1	0
chr13	23750000	24000000	P5_DCIS	0.672678	3	86	85	174	0.328185	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	23750000	24000000	P5_INV	0.807412	3	89	93	174	0.348315	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	24000000	24250000	P5_DCIS	0.745979	6	30	56	128	0.304348	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	24000000	24250000	P5_INV	0.850355	3	25	21	56	0.272727	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	24250000	24500000	P5_DCIS	0.765295	24	51	387	852	0.312349	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	24250000	24500000	P5_INV	0.788815	13	40	183	347	0.345283	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	24500000	24750000	P5_DCIS	0.715777	2	149	92	207	0.307692	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	24500000	24750000	P5_INV	0.782007	2	135	81	189	0.3	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	24750000	25000000	P5_DCIS	0.745315	19	37	190	528	0.264624	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	24750000	25000000	P5_INV	0.797556	15	27	154	254	0.377451	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	25000000	25250000	P5_DCIS	0.74761	17	32	140	410	0.254545	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	25000000	25250000	P5_INV	0.90674	8	22	59	122	0.325967	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	25250000	25500000	P5_DCIS	0.725036	54	52	834	2005	0.293765	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	25250000	25500000	P5_INV	0.863774	35	48	522	1160	0.310345	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	25500000	25750000	P5_DCIS	0.72026	28	54	430	1093	0.282337	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	25500000	25750000	P5_INV	0.867967	22	49	348	740	0.319853	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	25750000	26000000	P5_DCIS	0.762631	15	59	306	592	0.340757	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	25750000	26000000	P5_INV	0.849457	6	88	179	354	0.335835	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	26000000	26250000	P5_DCIS	0.697836	10	51	142	374	0.275194	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	26000000	26250000	P5_INV	0.830603	7	39	102	175	0.368231	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	27000000	27250000	P5_DCIS	0.688234	1	98	28	70	0.285714	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	27000000	27250000	P5_INV	0.827991	1	85	23	62	0.270588	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	27250000	27500000	P5_DCIS	0.655632	3	70	64	147	0.303318	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	27250000	27500000	P5_INV	0.760928	3	70	65	146	0.308057	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	27750000	28000000	P5_DCIS	0.803931	7	24	12	159	0.0701754	21	1|1	0.320065	3|0	0	3|0	0.297808	4|1	0.195104	3|1	0.187023
chr13	27750000	28000000	P5_INV	0.925571	4	11	1	45	0.0217391	21	1|1	0.55936	3|0	0.279445	3|0	0	4|1	0.161195	3|1	0
chr13	28000000	28250000	P5_DCIS	0.762729	5	30	38	115	0.248366	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	28000000	28250000	P5_INV	0.822579	1	70	26	44	0.371429	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	28250000	28500000	P5_DCIS	0.682635	4	14	10	46	0.178571	21	1|1	0.320065	3|0	0	3|0	0.297808	4|1	0.195104	3|1	0.187023
chr13	28250000	28500000	P5_INV	0.762865	5	12	16	48	0.25	21	1|1	0.55936	3|0	0.279445	3|0	0	4|1	0.161195	3|1	0
chr13	28500000	28750000	P5_DCIS	0.810383	21	58	339	882	0.277641	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	28500000	28750000	P5_INV	0.945337	17	46	253	529	0.323529	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	28750000	29000000	P5_DCIS	0.763014	9	61	138	415	0.249548	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	28750000	29000000	P5_INV	0.859951	6	79	172	303	0.362105	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	29000000	29250000	P5_DCIS	0.796899	4	20	30	51	0.37037	18	1|1	0.320065	3|2	0	3|2	0.297808	3|2	0.195104	3|2	0.187023
chr13	29000000	29250000	P5_INV	0.817669	1	13	6	7	0.461538	18	1|1	0.55936	3|2	0.279445	3|2	0	3|2	0.161195	3|2	0
chr13	31000000	31250000	P5_DCIS	0.84952	4	88	97	256	0.274788	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	31000000	31250000	P5_INV	0.850561	3	57	57	116	0.32948	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	31250000	31500000	P5_DCIS	0.784817	5	51	70	185	0.27451	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	31250000	31500000	P5_INV	0.835054	4	22	26	62	0.295455	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	31500000	31750000	P5_DCIS	0.750639	4	59	62	176	0.260504	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	31500000	31750000	P5_INV	0.820456	2	78	44	112	0.282051	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	31750000	32000000	P5_DCIS	0.719075	5	44	47	174	0.21267	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	31750000	32000000	P5_INV	0.814429	4	32	34	95	0.263566	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	32250000	32500000	P5_DCIS	0.702132	10	81	223	589	0.274631	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	32250000	32500000	P5_INV	0.81632	9	67	203	401	0.336093	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	32500000	32750000	P5_DCIS	0.720365	11	39	123	315	0.280822	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	32500000	32750000	P5_INV	0.758739	6	35	65	146	0.308057	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	32750000	33000000	P5_DCIS	0.753621	33	53	494	1257	0.282125	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	32750000	33000000	P5_INV	0.802851	25	43	352	746	0.320583	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	33000000	33250000	P5_DCIS	0.800048	9	103	252	675	0.271845	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	33000000	33250000	P5_INV	0.865816	8	82	222	440	0.335347	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	33250000	33500000	P5_DCIS	0.745458	18	43	222	561	0.283525	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	33250000	33500000	P5_INV	0.854075	9	42	117	262	0.308707	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	33500000	33750000	P5_DCIS	0.75516	12	62	215	529	0.288978	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	33500000	33750000	P5_INV	0.796953	11	47	157	365	0.300766	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	34500000	34750000	P5_DCIS	0.670174	1	9	2	7	0.222222	21	1|1	0.320065	3|0	0	3|0	0.297808	4|1	0.195104	3|1	0.187023
chr13	34500000	34750000	P5_INV	0.755334	1	12	2	10	0.166667	21	1|1	0.55936	3|0	0.279445	3|0	0	4|1	0.161195	3|1	0
chr13	35500000	35750000	P5_DCIS	0.682779	4	31	43	82	0.344	25	1|1	0.320065	2|1	0	2|1	0.297808	2|1	0.195104	2|1	0.187023
chr13	35500000	35750000	P5_INV	0.761244	4	12	19	32	0.372549	25	1|1	0.55936	2|1	0.279445	2|1	0	2|1	0.161195	2|1	0
chr13	35750000	36000000	P5_DCIS	0.677189	3	37	32	79	0.288288	25	1|1	0.320065	2|1	0	2|1	0.297808	2|1	0.195104	2|1	0.187023
chr13	35750000	36000000	P5_INV	0.746878	1	38	19	19	0.5	25	1|1	0.55936	2|1	0.279445	2|1	0	2|1	0.161195	2|1	0
chr13	36000000	36250000	P5_DCIS	0.651537	4	73	78	214	0.267123	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	36000000	36250000	P5_INV	0.746787	3	54	49	114	0.300613	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	36250000	36500000	P5_DCIS	0.642409	3	57	49	124	0.283237	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	36250000	36500000	P5_INV	0.7322	2	71	53	90	0.370629	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	36500000	36750000	P5_DCIS	0.651669	5	76	103	281	0.268229	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	36500000	36750000	P5_INV	0.756157	5	75	130	245	0.346667	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	36750000	37000000	P5_DCIS	0.661547	31	70	629	1567	0.28643	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	36750000	37000000	P5_INV	0.821341	26	64	523	1141	0.314303	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	37250000	37500000	P5_DCIS	0.702152	3	40	36	86	0.295082	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	37250000	37500000	P5_INV	0.760271	3	22	18	48	0.272727	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	37500000	37750000	P5_DCIS	0.752372	7	73	149	364	0.290448	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	37500000	37750000	P5_INV	0.809303	6	57	106	237	0.309038	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	38000000	38250000	P5_DCIS	0.612787	17	51	244	630	0.279176	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	38000000	38250000	P5_INV	0.732603	12	55	206	454	0.312121	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	38250000	38500000	P5_DCIS	0.658487	3	19	17	42	0.288136	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	38250000	38500000	P5_INV	0.820286	1	29	10	19	0.344828	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	38500000	38750000	P5_DCIS	0.604647	7	25	57	123	0.316667	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	38500000	38750000	P5_INV	0.760451	7	23	60	104	0.365854	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	39250000	39500000	P5_DCIS	0.62134	3	56	60	109	0.35503	25	1|1	0.320065	2|1	0	2|1	0.297808	2|1	0.195104	2|1	0.187023
chr13	39250000	39500000	P5_INV	0.698389	4	46	63	122	0.340541	25	1|1	0.55936	2|1	0.279445	2|1	0	2|1	0.161195	2|1	0
chr13	39500000	39750000	P5_DCIS	0.708901	6	41	82	168	0.328	25	1|1	0.320065	2|1	0	2|1	0.297808	2|1	0.195104	2|1	0.187023
chr13	39500000	39750000	P5_INV	0.787203	3	57	67	104	0.391813	25	1|1	0.55936	2|1	0.279445	2|1	0	2|1	0.161195	2|1	0
chr13	40000000	40250000	P5_DCIS	0.708638	11	56	161	458	0.260097	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	40000000	40250000	P5_INV	0.819357	8	37	101	195	0.341216	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	40250000	40500000	P5_DCIS	0.709452	8	42	94	247	0.27566	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	40250000	40500000	P5_INV	0.748521	5	26	49	85	0.365672	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	41500000	41750000	P5_DCIS	0.856951	6	61	110	256	0.300546	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	41500000	41750000	P5_INV	0.888983	4	66	82	185	0.307116	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	41750000	42000000	P5_DCIS	0.775913	2	46	29	63	0.315217	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	41750000	42000000	P5_INV	0.836008	2	46	31	61	0.336957	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	42000000	42250000	P5_DCIS	0.770255	1	68	18	50	0.264706	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	42000000	42250000	P5_INV	0.800859	1	42	13	29	0.309524	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	42250000	42500000	P5_DCIS	0.770229	14	61	219	643	0.25406	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	42250000	42500000	P5_INV	0.816888	9	64	166	412	0.287197	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	42500000	42750000	P5_DCIS	0.793717	10	80	205	595	0.25625	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	42500000	42750000	P5_INV	0.82733	9	62	180	378	0.322581	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
chr13	42750000	43000000	P5_DCIS	0.758892	15	65	278	706	0.28252	31	1|1	0.320065	3|1	0	3|1	0.297808	3|1	0.195104	3|1	0.187023
chr13	42750000	43000000	P5_INV	0.793569	10	54	191	349	0.353704	31	1|1	0.55936	3|1	0.279445	3|1	0	3|1	0.161195	3|1	0
