#CHR	START	END	SAMPLE	RD	#SNPS	COV	ALPHA	BETA	BAF	CLUSTER
chr3	112750000	113000000	P6_INV	1.5597359798120756	7	76.85714285714286	191	347	0.3550185873605948	2
chr3	113000000	113250000	P6_DCIS	1.4016453532960815	39	145.69230769230768	2164	3518	0.38085181274199226	2
chr3	113000000	113250000	P6_INV	1.5013845224839488	44	85.02272727272727	1345	2396	0.359529537556803	2
chr3	113250000	113500000	P6_DCIS	1.4497502042216868	16	122.6875	759	1204	0.3866530820173204	2
chr3	113250000	113500000	P6_INV	1.6271732090664164	13	70	361	549	0.3967032967032967	2
chr3	113500000	113750000	P6_DCIS	1.4319377318729554	10	140.3	550	853	0.3920171062009979	2
chr3	113500000	113750000	P6_INV	1.5580693348090868	11	103.54545454545455	429	710	0.37664618086040386	2
chr3	113750000	114000000	P6_DCIS	1.4356124809084676	7	169.85714285714286	509	680	0.4280908326324643	2
chr3	113750000	114000000	P6_INV	1.534663583740737	7	95.71428571428571	262	408	0.39104477611940297	2
chr3	114000000	114250000	P6_DCIS	1.4052110900555619	2	80	59	101	0.36875	2
chr3	114000000	114250000	P6_INV	1.4554364507444915	3	98.66666666666667	104	192	0.35135135135135137	2
chr3	116500000	116750000	P6_DCIS	1.9892063468206658	10	77	277	493	0.35974025974025975	2
chr3	116500000	116750000	P6_INV	1.7023311668857852	10	28.1	91	190	0.3238434163701068	2
chr3	118500000	118750000	P6_DCIS	1.6462402750987455	2	268.5	203	334	0.3780260707635009	2
chr3	118500000	118750000	P6_INV	1.577634500460087	2	146	117	175	0.4006849315068493	2
chr3	118750000	119000000	P6_DCIS	1.402764111382723	9	130.44444444444446	432	742	0.3679727427597956	2
chr3	118750000	119000000	P6_INV	1.5306997085044622	9	82.88888888888889	289	457	0.3873994638069705	2
chr3	119000000	119250000	P6_DCIS	1.4053883342184734	2	56	40	72	0.35714285714285715	2
chr3	119000000	119250000	P6_INV	1.591258986166835	1	58	23	35	0.39655172413793105	2
chr3	119250000	119500000	P6_DCIS	1.3858817335211282	6	147.33333333333334	363	521	0.4106334841628959	2
chr3	119250000	119500000	P6_INV	1.5563003038968042	6	78.66666666666667	158	314	0.3347457627118644	2
chr3	119500000	119750000	P6_DCIS	1.4286084977697107	1	76	24	52	0.3157894736842105	2
chr3	119500000	119750000	P6_INV	1.509336581791281	1	31	9	22	0.2903225806451613	2
chr3	119750000	120000000	P6_DCIS	1.4939480519127546	2	111	92	130	0.4144144144144144	2
chr3	119750000	120000000	P6_INV	1.5614911299167444	2	46	32	60	0.34782608695652173	2
chr3	120000000	120250000	P6_DCIS	1.555725862358995	2	61	38	84	0.3114754098360656	2
chr3	120000000	120250000	P6_INV	1.5738538628283536	2	23.5	14	33	0.2978723404255319	2
chr3	120250000	120500000	P6_DCIS	1.4096660360090834	13	94.3076923076923	495	731	0.40375203915171287	2
chr3	120250000	120500000	P6_INV	1.5369346918342353	12	63.583333333333336	284	479	0.3722149410222805	2
chr3	120500000	120750000	P6_DCIS	1.6275156294441868	2	51	41	61	0.4019607843137255	2
chr3	120500000	120750000	P6_INV	1.5410731472745076	2	20.5	14	27	0.34146341463414637	2
chr3	121000000	121250000	P6_DCIS	1.4458867600768672	1	218	87	131	0.39908256880733944	2
chr3	121000000	121250000	P6_INV	1.581816934426576	1	102	30	72	0.29411764705882354	2
chr3	121250000	121500000	P6_DCIS	1.4256703206272956	16	124.25	804	1184	0.4044265593561368	2
chr3	121250000	121500000	P6_INV	1.5960427816130427	16	57	318	594	0.34868421052631576	2
chr3	121500000	121750000	P6_DCIS	1.4172244276170203	48	129.4375	2364	3849	0.380492515692902	2
chr3	121500000	121750000	P6_INV	1.562066123921988	50	73.84	1320	2372	0.35752979414951247	2
chr3	121750000	122000000	P6_DCIS	1.4424678563545037	2	37.5	28	47	0.37333333333333335	2
chr3	121750000	122000000	P6_INV	1.4762241254228479	1	12	2	10	0.16666666666666666	2
chr3	122000000	122250000	P6_DCIS	1.4234785594653978	12	112	533	811	0.39657738095238093	2
chr3	122000000	122250000	P6_INV	1.5393634314612303	12	72.25	305	562	0.3517877739331027	2
chr3	122250000	122500000	P6_DCIS	1.3893562910577786	35	134	1820	2870	0.3880597014925373	2
chr3	122250000	122500000	P6_INV	1.5595843345816753	30	75.43333333333334	814	1449	0.3596995139195758	2
chr3	122500000	122750000	P6_DCIS	1.4476608997516474	14	95.85714285714286	552	790	0.4113263785394933	2
chr3	122500000	122750000	P6_INV	1.5343674173139947	13	46.15384615384615	233	367	0.3883333333333333	2
chr3	122750000	123000000	P6_DCIS	1.453159358742652	16	105.5625	685	1004	0.4055654233274127	2
chr3	122750000	123000000	P6_INV	1.6001228315112652	16	55.125	329	553	0.373015873015873	2
chr3	123000000	123250000	P6_DCIS	1.4495749630840888	6	63.166666666666664	158	221	0.41688654353562005	2
chr3	123000000	123250000	P6_INV	1.5644215466324956	4	36.5	52	94	0.3561643835616438	2
chr3	123250000	123500000	P6_DCIS	1.41037030676943	3	110	127	203	0.38484848484848483	2
chr3	123250000	123500000	P6_INV	1.5396665476199294	3	43.333333333333336	55	75	0.4230769230769231	2
chr3	123500000	123750000	P6_DCIS	1.367640161734862	7	132.42857142857142	362	565	0.39050701186623515	2
chr3	123500000	123750000	P6_INV	1.4857104394729868	8	80.875	232	415	0.35857805255023184	2
chr3	123750000	124000000	P6_DCIS	1.7752241341939188	3	55	67	98	0.40606060606060607	2
chr3	123750000	124000000	P6_INV	1.5630901006299744	3	29	31	56	0.3563218390804598	2
chr3	124000000	124250000	P6_DCIS	1.369113750433565	9	140.88888888888889	472	796	0.3722397476340694	2
chr3	124000000	124250000	P6_INV	1.5508014793185694	9	70.88888888888889	222	416	0.34796238244514105	2
chr3	124250000	124500000	P6_DCIS	1.461608871269075	31	126.06451612903226	1474	2434	0.37717502558853633	2
chr3	124250000	124500000	P6_INV	1.6395361988505037	29	72.27586206896552	767	1329	0.36593511450381677	2
chr3	124500000	124750000	P6_DCIS	1.4741587365725781	12	77.41666666666667	364	565	0.39181916038751347	2
chr3	124500000	124750000	P6_INV	1.7069291281504295	10	49	175	315	0.35714285714285715	2
chr3	124750000	125000000	P6_DCIS	1.45303127505689	4	106.5	185	241	0.43427230046948356	2
chr3	124750000	125000000	P6_INV	1.6073579075571627	4	37.5	53	97	0.35333333333333333	2
chr3	125250000	125500000	P6_DCIS	1.5475866853702258	27	67.51851851851852	657	1166	0.3603949533735601	2
chr3	125250000	125500000	P6_INV	1.751646114028174	27	34.2962962962963	335	591	0.3617710583153348	2
chr3	125500000	125750000	P6_DCIS	1.365755469760753	1	43	14	29	0.32558139534883723	2
chr3	125500000	125750000	P6_INV	1.5338813604929382	1	11	4	7	0.36363636363636365	2
chr3	125750000	126000000	P6_DCIS	1.386517321349958	8	100.75	311	495	0.3858560794044665	2
chr3	125750000	126000000	P6_INV	1.5013730708978983	8	76.25	250	360	0.4098360655737705	2
chr3	126000000	126250000	P6_DCIS	1.4465354091040423	25	81.88	771	1276	0.37664875427454814	2
chr3	126000000	126250000	P6_INV	1.5493506950834623	24	37.041666666666664	321	568	0.3610798650168729	2
chr3	126250000	126500000	P6_DCIS	1.4906483974201534	8	72.5	240	340	0.41379310344827586	2
chr3	126250000	126500000	P6_INV	1.5302623982994072	8	31.25	91	159	0.364	2
chr3	126500000	126750000	P6_DCIS	1.4715246205686394	17	108	694	1142	0.3779956427015251	2
chr3	126500000	126750000	P6_INV	1.4362861166025198	15	55	333	492	0.4036363636363636	2
chr3	126750000	127000000	P6_DCIS	1.713529976556868	1	185	71	114	0.3837837837837838	2
chr3	126750000	127000000	P6_INV	1.502181675110131	1	71	30	41	0.4225352112676056	2
chr3	127250000	127500000	P6_DCIS	1.4555374114139883	7	112.85714285714286	331	459	0.4189873417721519	2
chr3	127250000	127500000	P6_INV	1.6207876294184385	7	55.142857142857146	149	237	0.3860103626943005	2
chr3	127500000	127750000	P6_DCIS	1.5047797164930006	3	189	224	343	0.3950617283950617	2
chr3	127500000	127750000	P6_INV	1.5475002703766072	4	134.5	189	349	0.3513011152416357	2
chr3	128000000	128250000	P6_DCIS	1.6075880806187555	4	109	170	266	0.38990825688073394	2
chr3	128000000	128250000	P6_INV	1.6024830646178818	5	77.6	145	243	0.37371134020618557	2
chr3	128250000	128500000	P6_DCIS	1.6288653483769284	4	171.5	253	433	0.3688046647230321	2
chr3	128250000	128500000	P6_INV	1.7442439523203255	4	86.5	129	217	0.37283236994219654	2
chr3	128500000	128750000	P6_DCIS	1.491215394595467	7	55	155	230	0.4025974025974026	2
chr3	128500000	128750000	P6_INV	1.7215834257203118	7	22.857142857142858	56	104	0.35	2
chr3	128750000	129000000	P6_DCIS	1.5079899933051815	5	92	162	298	0.3521739130434783	2
chr3	128750000	129000000	P6_INV	1.6751549230501366	4	50.25	76	125	0.3781094527363184	2
chr3	129000000	129250000	P6_DCIS	1.434693346618625	33	133.03030303030303	1768	2622	0.40273348519362184	2
chr3	129000000	129250000	P6_INV	1.6207915425496178	31	73.70967741935483	857	1428	0.375054704595186	2
chr3	129250000	129500000	P6_DCIS	1.467844026356286	28	103.21428571428571	1146	1744	0.3965397923875433	2
chr3	129250000	129500000	P6_INV	1.6206402019930333	27	50.074074074074076	485	867	0.35872781065088755	2
chr3	129500000	129750000	P6_DCIS	1.5764317137622934	9	88.44444444444444	304	492	0.38190954773869346	2
chr3	129500000	129750000	P6_INV	1.4955433887996752	8	40.75	140	186	0.4294478527607362	2
chr3	129750000	130000000	P6_DCIS	1.4494268183629244	14	65.28571428571429	303	611	0.33150984682713347	2
chr3	129750000	130000000	P6_INV	1.5653866844623396	10	45.2	136	316	0.3008849557522124	2
chr3	130000000	130250000	P6_DCIS	1.356636307938071	10	158.6	618	968	0.3896595208070618	2
chr3	130000000	130250000	P6_INV	1.4731509104196703	10	78	272	508	0.3487179487179487	2
chr3	130500000	130750000	P6_DCIS	1.3887298154266676	8	74.25	208	386	0.3501683501683502	2
chr3	130500000	130750000	P6_INV	1.4811717346246325	12	77.91666666666667	341	594	0.36470588235294116	2
chr3	130750000	131000000	P6_DCIS	1.4638427420917703	5	107.4	200	337	0.37243947858473	2
chr3	130750000	131000000	P6_INV	1.5051203274245786	5	41.6	82	126	0.3942307692307692	2
chr3	131000000	131250000	P6_DCIS	1.4643949688390652	5	169.8	345	504	0.40636042402826855	2
chr3	131000000	131250000	P6_INV	1.470954897334318	5	88.8	166	278	0.3738738738738739	2
chr3	131250000	131500000	P6_DCIS	1.5003584450188345	3	123.33333333333333	140	230	0.3783783783783784	2
chr3	131250000	131500000	P6_INV	1.5250997561549253	3	46	55	83	0.39855072463768115	2
chr3	131750000	132000000	P6_DCIS	1.591305699984586	2	159.5	118	201	0.36990595611285265	2
chr3	131750000	132000000	P6_INV	1.5038038443575346	3	115.33333333333333	129	217	0.37283236994219654	2
chr3	132000000	132250000	P6_DCIS	1.3623371092476728	12	137.66666666666666	648	1004	0.3922518159806295	2
chr3	132000000	132250000	P6_INV	1.4885724715191686	15	98.86666666666666	520	963	0.35064059339177345	2
chr3	132250000	132500000	P6_DCIS	1.35344224725632	2	89	70	108	0.39325842696629215	2
chr3	132250000	132500000	P6_INV	1.4758306132100814	2	32.5	28	37	0.4307692307692308	2
chr3	133000000	133250000	P6_DCIS	1.5565459221211317	3	126.66666666666667	134	246	0.3526315789473684	2
chr3	133000000	133250000	P6_INV	1.6034027716563302	3	64.33333333333333	70	123	0.3626943005181347	2
chr3	133250000	133500000	P6_DCIS	1.4384448409764063	21	69	549	900	0.37888198757763975	2
chr3	133250000	133500000	P6_INV	1.5735525942065498	19	43.73684210526316	296	535	0.3561973525872443	2
chr3	133500000	133750000	P6_DCIS	1.458953980954791	15	86.26666666666667	462	832	0.357032457496136	2
chr3	133500000	133750000	P6_INV	1.6265917819953437	15	53.4	276	525	0.3445692883895131	2
chr3	133750000	134000000	P6_DCIS	1.4442767351154402	2	111	101	121	0.45495495495495497	2
chr3	133750000	134000000	P6_INV	1.5167090540890347	2	43	32	54	0.37209302325581395	2
chr3	134000000	134250000	P6_DCIS	1.6064414228016544	7	133.28571428571428	335	598	0.3590568060021436	2
chr3	134000000	134250000	P6_INV	1.602716349980319	7	58.57142857142857	133	277	0.32439024390243903	2
chr3	134250000	134500000	P6_DCIS	1.4454887002705892	12	140.83333333333334	635	1055	0.3757396449704142	2
chr3	134250000	134500000	P6_INV	1.5446899221839654	12	70.25	303	540	0.3594306049822064	2
chr3	134500000	134750000	P6_DCIS	1.8351069087100271	5	129	257	388	0.3984496124031008	2
chr3	134500000	134750000	P6_INV	1.6942136222417798	5	66.2	137	194	0.41389728096676737	2
chr3	134750000	135000000	P6_DCIS	1.548900811986213	4	36.5	58	88	0.3972602739726027	2
chr3	134750000	135000000	P6_INV	1.606984783773195	4	15.25	22	39	0.36065573770491804	2
chr3	135750000	136000000	P6_DCIS	1.5372650985695426	4	112.75	180	271	0.3991130820399113	2
chr3	135750000	136000000	P6_INV	1.642634944890568	4	47.25	72	117	0.38095238095238093	2
chr3	136000000	136250000	P6_DCIS	1.4790417287762108	10	130.9	481	828	0.3674560733384263	2
chr3	136000000	136250000	P6_INV	1.5989411479381024	9	77.66666666666667	259	440	0.37052932761087265	2
chr3	136250000	136500000	P6_DCIS	1.7037280627656173	2	157	99	215	0.31528662420382164	2
chr3	136250000	136500000	P6_INV	1.6703749376573112	2	77.5	51	104	0.32903225806451614	2
chr3	136500000	136750000	P6_DCIS	1.4595708586580332	8	174.5	547	849	0.39183381088825214	2
chr3	136500000	136750000	P6_INV	1.5488623398559178	8	86.625	248	445	0.3578643578643579	2
chr3	137500000	137750000	P6_DCIS	1.7111345751982447	3	136.66666666666666	160	250	0.3902439024390244	2
chr3	137500000	137750000	P6_INV	1.7000080039158296	3	61.666666666666664	61	124	0.32972972972972975	2
chr3	137750000	138000000	P6_DCIS	1.4254386202492926	9	76.11111111111111	259	426	0.3781021897810219	2
chr3	137750000	138000000	P6_INV	1.5583504512984856	9	38	133	209	0.3888888888888889	2
chr3	138000000	138250000	P6_DCIS	1.4491295583147736	4	126	196	308	0.3888888888888889	2
chr3	138000000	138250000	P6_INV	1.571846864839158	5	85.4	157	270	0.36768149882903983	2
chr3	138500000	138750000	P6_DCIS	1.9116449108045628	1	111	36	75	0.32432432432432434	2
chr3	138500000	138750000	P6_INV	1.7330009857401143	1	68	28	40	0.4117647058823529	2
chr3	138750000	139000000	P6_DCIS	2.1088846752297945	1	162	70	92	0.43209876543209874	2
chr3	138750000	139000000	P6_INV	1.6399743505566453	1	65	28	37	0.4307692307692308	2
chr3	139000000	139250000	P6_DCIS	1.4305479702790882	17	99.47058823529412	700	991	0.41395623891188643	2
chr3	139000000	139250000	P6_INV	1.5855101790447592	16	53.4375	317	538	0.3707602339181287	2
chr3	139750000	140000000	P6_DCIS	2.3779730386146065	2	100	78	122	0.39	2
chr3	139750000	140000000	P6_INV	1.8306829484960407	2	48	33	63	0.34375	2
chr3	140000000	140250000	P6_DCIS	1.7669645447065974	8	59	170	302	0.3601694915254237	2
chr3	140000000	140250000	P6_INV	1.5576799245103272	8	29.25	87	147	0.3717948717948718	2
chr3	140250000	140500000	P6_DCIS	1.4830612991526368	7	158	393	713	0.3553345388788427	2
chr3	140250000	140500000	P6_INV	1.5840178540423844	7	78	179	367	0.32783882783882784	2
chr3	141250000	141500000	P6_DCIS	1.4772597320457634	9	154.11111111111111	538	849	0.38788752703677	2
chr3	141250000	141500000	P6_INV	1.5952302593952603	8	85.125	216	465	0.31718061674008813	2
chr3	141500000	141750000	P6_DCIS	1.5251057637986214	14	125.78571428571429	663	1098	0.37649063032367974	2
chr3	141500000	141750000	P6_INV	1.669035569600302	14	68.07142857142857	359	594	0.37670514165792235	2
chr3	141750000	142000000	P6_DCIS	1.6098618754515963	3	205.33333333333334	228	388	0.37012987012987014	2
chr3	141750000	142000000	P6_INV	1.7137342092572432	3	126	145	233	0.3835978835978836	2
chr3	142000000	142250000	P6_DCIS	1.4338254100616934	10	169.9	641	1058	0.37728075338434375	2
chr3	142000000	142250000	P6_INV	1.5619379916863971	12	123.41666666666667	551	930	0.3720459149223498	2
chr3	142250000	142500000	P6_DCIS	1.446702188903018	13	190.53846153846155	955	1522	0.3855470327008478	2
chr3	142250000	142500000	P6_INV	1.5200154569142157	13	94.23076923076923	438	787	0.3575510204081633	2
chr3	142500000	142750000	P6_DCIS	1.4090578524268125	17	114.23529411764706	768	1174	0.39546858908341914	2
chr3	142500000	142750000	P6_INV	1.486164129993245	17	68.29411764705883	396	765	0.34108527131782945	2
chr3	142750000	143000000	P6_DCIS	1.3770858327039708	10	72.6	297	429	0.4090909090909091	2
chr3	142750000	143000000	P6_INV	1.449715248050208	8	60	176	304	0.36666666666666664	2
chr3	143000000	143250000	P6_DCIS	1.5417248857219439	2	150.5	96	205	0.31893687707641194	2
chr3	143000000	143250000	P6_INV	1.6063967957788023	2	66	50	82	0.3787878787878788	2
chr3	143250000	143500000	P6_DCIS	1.3685228978461004	17	153.58823529411765	963	1648	0.3688242052853313	2
chr3	143250000	143500000	P6_INV	1.466337985076753	16	92.625	551	931	0.3717948717948718	2
chr3	145250000	145500000	P6_DCIS	2.6598333977825184	2	37.5	36	39	0.48	2
chr3	145250000	145500000	P6_INV	1.6360227264328	2	20	17	23	0.425	2
chr3	145500000	145750000	P6_DCIS	2.9902172686457322	3	31.666666666666668	40	55	0.42105263157894735	2
chr3	145500000	145750000	P6_INV	1.510076535838961	2	22.5	10	35	0.2222222222222222	2
chr3	146000000	146250000	P6_DCIS	1.4351562359670518	10	90.8	361	547	0.3975770925110132	2
chr3	146000000	146250000	P6_INV	1.4259576963065068	9	42.44444444444444	140	242	0.36649214659685864	2
chr3	146250000	146500000	P6_DCIS	1.538422200635701	3	193	271	308	0.4680483592400691	2
chr3	146250000	146500000	P6_INV	1.511069684307271	3	82	97	149	0.3943089430894309	2
chr3	148500000	148750000	P6_DCIS	1.4209671188045485	10	190.8	721	1187	0.3778825995807128	2
chr3	148500000	148750000	P6_INV	1.5594023443518956	10	99.6	391	605	0.392570281124498	2
chr3	148750000	149000000	P6_DCIS	1.4266923281363977	1	223	96	127	0.4304932735426009	2
chr3	148750000	149000000	P6_INV	1.5387737985165373	1	98	40	58	0.40816326530612246	2
chr3	149000000	149250000	P6_DCIS	1.4180645971605335	18	133.27777777777777	906	1493	0.3776573572321801	2
chr3	149000000	149250000	P6_INV	1.5346154078126806	17	101.82352941176471	602	1129	0.34777585210860773	2
chr3	149250000	149500000	P6_DCIS	1.5937591471970403	1	33	15	18	0.45454545454545453	2
chr3	149250000	149500000	P6_INV	1.6694720672825283	1	9	1	8	0.1111111111111111	2
chr3	149500000	149750000	P6_DCIS	1.4408624983093459	3	156	184	284	0.39316239316239315	2
chr3	149500000	149750000	P6_INV	1.4939833768465467	3	73	91	128	0.4155251141552511	2
chr3	150000000	150250000	P6_DCIS	1.6191617061027388	3	128	160	224	0.4166666666666667	2
chr3	150000000	150250000	P6_INV	1.5757818632880112	3	70.66666666666667	67	145	0.3160377358490566	2
chr3	150250000	150500000	P6_DCIS	1.4906201398436387	22	119.5	1048	1581	0.398630658044884	2
chr3	150250000	150500000	P6_INV	1.627474401099591	25	80.88	765	1257	0.37833827893175076	2
chr3	150500000	150750000	P6_DCIS	1.6665730843673017	1	58	24	34	0.41379310344827586	2
chr3	150500000	150750000	P6_INV	1.6088086821272303	1	21	9	12	0.42857142857142855	2
chr3	151000000	151250000	P6_DCIS	1.3468241035682962	23	163.6086956521739	1443	2320	0.383470635131544	2
chr3	151000000	151250000	P6_INV	1.4965432012062896	24	86.04166666666667	782	1283	0.3786924939467312	2
chr3	151500000	151750000	P6_DCIS	1.532040230186927	11	107.63636363636364	448	736	0.3783783783783784	2
chr3	151500000	151750000	P6_INV	1.5762065740430093	10	57.3	205	368	0.35776614310645727	2
chr3	152000000	152250000	P6_DCIS	1.4446544761911868	1	290	110	180	0.3793103448275862	2
chr3	152000000	152250000	P6_INV	1.5000433434241542	1	177	80	97	0.4519774011299435	2
chr3	152750000	153000000	P6_DCIS	1.7893071727598564	1	79	33	46	0.4177215189873418	2
chr3	152750000	153000000	P6_INV	1.6622376915634962	1	39	15	24	0.38461538461538464	2
chr3	153750000	154000000	P6_DCIS	1.4139332540012155	11	138.45454545454547	589	934	0.38673670387393305	2
chr3	153750000	154000000	P6_INV	1.4637537385386006	11	54.09090909090909	192	403	0.3226890756302521	2
chr3	154000000	154250000	P6_DCIS	1.395010341285969	10	133.9	520	819	0.3883495145631068	2
chr3	154000000	154250000	P6_INV	1.4869429074171854	9	70.88888888888889	241	397	0.3777429467084639	2
chr3	154750000	155000000	P6_DCIS	1.4259822293584217	1	118	54	64	0.4576271186440678	2
chr3	154750000	155000000	P6_INV	1.5234539397237987	1	25	9	16	0.36	2
chr3	155000000	155250000	P6_DCIS	1.4467653710010842	1	232	86	146	0.3706896551724138	2
chr3	155000000	155250000	P6_INV	1.5212985701572257	1	106	36	70	0.33962264150943394	2
chr3	155250000	155500000	P6_DCIS	1.5788832596761169	1	91	41	50	0.45054945054945056	2
chr3	155250000	155500000	P6_INV	1.6380309101807868	1	27	10	17	0.37037037037037035	2
